symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
WLDUSDT,2025-10-08,1.278,2025-10-10,1.167,stop_loss,-8.99,-86.8544600938967,-89.9
BNBUSDT,2025-10-10,1102.47,2025-10-20,1100.19,time_exit,-0.51,-2.0680834852648804,-5.1
BTCUSDT,2025-10-10,112774.5,2025-10-20,110532.09,time_exit,-2.29,-19.884016333479675,-22.9
TRUMPUSDT,2025-10-22,5.715,2025-11-01,7.752,time_exit,35.34,356.43044619422574,353.4
BMTUSDT,2025-10-22,0.0379,2025-11-01,0.0395,time_exit,3.92,42.21635883905005,39.2
WLDUSDT,2025-10-22,0.844,2025-10-30,0.81,stop_loss,-4.33,-40.28436018957337,-43.3
PROMUSDT,2025-10-25,9.415,2025-11-04,10.652,time_exit,12.84,131.3860860329262,128.4
TRXUSDT,2025-10-28,0.2954,2025-10-29,0.2932,stop_loss,-1.04,-7.447528774542924,-10.4
BTCUSDT,2025-10-30,108322.88,2025-11-03,106304.34,stop_loss,-2.16,-18.634475006573016,-21.6
NEARUSDT,2025-10-30,2.1,2025-11-03,2.029,stop_loss,-3.68,-33.80952380952389,-36.8
ETHUSDT,2025-10-30,3805.09,2025-11-03,3680.0,stop_loss,-3.59,-32.87438667679349,-35.9
LINKUSDT,2025-10-30,16.8,2025-11-03,16.32,stop_loss,-3.16,-28.571428571428598,-31.6
TRXUSDT,2025-10-30,0.2925,2025-11-03,0.2883,stop_loss,-1.74,-14.358974358974297,-17.4
AAVEUSDT,2025-10-30,215.14,2025-11-03,207.4,stop_loss,-3.9,-35.97657339406889,-39.0
BNBUSDT,2025-10-30,1079.05,2025-11-03,1043.48,stop_loss,-3.6,-32.96418145591023,-36.0
UNIUSDT,2025-10-31,5.744,2025-11-03,5.612,stop_loss,-2.6,-22.980501392757603,-26.0
ENAUSDT,2025-11-01,0.3876,2025-11-02,0.3691,stop_loss,-5.07,-47.72961816305474,-50.7
DOGEUSDT,2025-11-04,0.16223,2025-11-14,0.15765,time_exit,-3.12,-28.23152314615053,-31.2
NEARUSDT,2025-11-04,1.831,2025-11-14,2.355,time_exit,28.32,286.1824139814309,283.2
WLDUSDT,2025-11-04,0.703,2025-11-14,0.705,time_exit,-0.02,2.8449502133712685,-0.2
LINKUSDT,2025-11-04,14.68,2025-11-14,13.69,stop_loss,-7.04,-67.43869209809266,-70.4
PEPEUSDT,2025-11-04,5.6e-06,2025-11-14,5.21e-06,stop_loss,-7.26,-69.64285714285708,-72.6
TRXUSDT,2025-11-04,0.2855,2025-11-14,0.2925,time_exit,2.15,24.51838879159372,21.5
UNIUSDT,2025-11-04,5.073,2025-11-14,6.992,time_exit,37.53,378.2771535580523,375.3
BMTUSDT,2025-11-04,0.0312,2025-11-14,0.0303,time_exit,-3.18,-28.846153846153783,-31.8
BTCUSDT,2025-11-13,99692.02,2025-11-14,98000.4,stop_loss,-2.0,-16.96845946144947,-20.0
BTCUSDT,2025-11-16,94261.44,2025-11-17,93005.55,stop_loss,-1.63,-13.323475643911227,-16.3
SOLUSDT,2025-11-16,137.17,2025-11-17,134.42,stop_loss,-2.3,-20.04811547714515,-23.0
ETHUSDT,2025-11-16,3095.29,2025-11-17,3004.0,stop_loss,-3.25,-29.493197729453453,-32.5
AAVEUSDT,2025-11-16,172.9,2025-11-17,167.75,stop_loss,-3.28,-29.786003470214027,-32.8
