symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
AMD,2025-09-05,151.13999938964844,2025-09-10,159.5399932861328,sma_exit,5.26,55.57757000401106,52.6
UBER,2025-09-05,90.98999786376952,2025-09-08,94.36000061035156,sma_exit,3.4,37.037068092117366,34.0
MO,2025-09-08,61.59217834472656,2025-09-11,62.14469528198242,sma_exit,0.6,8.970569837024852,6.0
RTX,2025-09-08,151.9644012451172,2025-09-11,155.34423828125,sma_exit,1.92,22.24097886373511,19.2
AAPL,2025-09-10,225.955322265625,2025-09-12,233.2085418701172,sma_exit,2.91,32.100237922103744,29.1
JNJ,2025-09-10,171.91575622558594,2025-09-11,174.5660400390625,sma_exit,1.24,15.416177502653623,12.4
MCD,2025-09-10,298.2683410644531,2025-09-17,297.3226318359375,sma_exit,-0.62,-3.170665800938175,-6.2
ABT,2025-09-10,126.4375457763672,2025-09-11,129.6531982421875,sma_exit,2.24,25.432733972137452,22.4
BA,2025-09-11,219.9900054931641,2025-09-18,215.66000366210935,sma_exit,-2.27,-19.68272068245979,-22.7
PH,2025-09-17,732.4017333984375,2025-09-18,749.4596557617188,sma_exit,2.03,23.290390485738357,20.299999999999997
LOW,2025-09-19,259.86151123046875,2025-10-03,241.39096069335935,time_exit,-7.41,-71.07843885633392,-74.1
AVGO,2025-09-22,336.9019470214844,2025-10-01,331.53204345703125,sma_exit,-1.89,-15.939069548062553,-18.9
GD,2025-09-22,317.0663757324219,2025-09-25,318.8056640625,sma_exit,0.25,5.485565368009701,2.5
HD,2025-09-22,403.6064758300781,2025-09-26,401.73541259765625,sma_exit,-0.76,-4.635860285873136,-7.6
DIS,2025-09-23,110.64779663085938,2025-09-24,111.81095886230467,sma_exit,0.75,10.512294567652471,7.5
AMZN,2025-09-23,220.7100067138672,2025-09-29,222.1699981689453,sma_exit,0.36,6.614976261456449,3.6
KKR,2025-09-24,136.94728088378906,2025-10-08,123.83233642578124,time_exit,-9.88,-95.76637355170949,-98.8
T,2025-09-24,27.04470634460449,2025-10-08,25.067920684814453,time_exit,-7.61,-73.09325657308943,-76.1
BX,2025-09-24,171.13780212402344,2025-10-08,156.12673950195312,time_exit,-9.07,-87.71330726330005,-90.7
MA,2025-09-25,563.7867431640625,2025-09-29,564.62158203125,sma_exit,-0.15,1.480770658959182,-1.5
META,2025-09-30,732.4749145507812,2025-10-08,715.9779052734375,sma_exit,-2.55,-22.522285677812164,-25.5
COF,2025-09-30,209.3264312744141,2025-10-06,210.5770263671875,sma_exit,0.3,5.974377364385274,3.0
HD,2025-10-01,388.9316711425781,2025-10-14,379.8211364746094,sma_exit,-2.64,-23.42451218026142,-26.4
AXP,2025-10-01,325.0827941894531,2025-10-06,328.4764404296875,sma_exit,0.74,10.439328998312385,7.4
WFC,2025-10-01,79.1441421508789,2025-10-07,79.40836334228516,sma_exit,0.03,3.3384807040114692,0.3
PNC,2025-10-01,192.1181640625,2025-10-14,185.37155151367188,sma_exit,-3.81,-35.11699469829054,-38.1
BKNG,2025-10-01,212.5930633544922,2025-10-03,215.27464294433597,sma_exit,0.96,12.613673971912853,9.6
WMT,2025-10-01,101.10870361328124,2025-10-06,101.842529296875,sma_exit,0.43,7.257789461928891,4.3
